age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
41,Male,Standard,8.6,47,Africa,Mobile,13.99,1,PayPal,2,0.18,Action
59,Other,Basic,14.32,47,South America,Laptop,8.99,1,Credit Card,1,0.3,Horror
19,Female,Basic,8.01,47,Europe,Tablet,8.99,1,Debit Card,2,0.17,Sci-Fi
64,Male,Premium,31.16,47,Oceania,Mobile,17.99,0,Credit Card,5,0.65,Romance
40,Male,Standard,16.13,47,Asia,Mobile,13.99,0,Debit Card,5,0.34,Comedy
47,Male,Premium,7.42,47,Africa,Tablet,17.99,1,Crypto,4,0.15,Horror
34,Female,Premium,14.62,47,North America,Tablet,17.99,1,Crypto,5,0.3,Drama
67,Female,Standard,5.78,47,Africa,Desktop,13.99,1,Debit Card,3,0.12,Action
67,Other,Premium,53.67,47,Africa,Laptop,17.99,0,PayPal,2,1.12,Romance
54,Female,Basic,6.72,47,Europe,Laptop,8.99,1,Debit Card,4,0.14,Drama
41,Other,Basic,9.25,47,Oceania,Desktop,8.99,1,Debit Card,5,0.19,Drama
56,Female,Standard,21.44,47,Europe,TV,13.99,1,Crypto,1,0.45,Comedy
48,Female,Basic,17.68,47,Oceania,Tablet,8.99,1,PayPal,3,0.37,Romance
55,Female,Standard,13.62,47,Asia,Laptop,13.99,1,Crypto,4,0.28,Romance
39,Other,Standard,5.56,47,Asia,TV,13.99,1,Crypto,5,0.12,Documentary
65,Male,Standard,1.0,47,Asia,Mobile,13.99,1,Credit Card,4,0.02,Sci-Fi
23,Female,Basic,11.07,47,Europe,Laptop,8.99,1,Crypto,4,0.23,Action
42,Other,Basic,5.55,47,Europe,Tablet,8.99,1,Gift Card,2,0.12,Drama
54,Female,Standard,6.26,47,South America,Desktop,13.99,1,Credit Card,2,0.13,Drama
37,Other,Premium,1.32,47,North America,Desktop,17.99,1,PayPal,3,0.03,Drama
54,Male,Premium,2.28,47,Asia,Tablet,17.99,1,Crypto,3,0.05,Drama
24,Female,Standard,11.33,47,North America,Mobile,13.99,1,Credit Card,3,0.24,Comedy
64,Male,Standard,8.4,47,South America,TV,13.99,1,Crypto,4,0.18,Documentary
55,Female,Premium,12.82,47,South America,Mobile,17.99,1,Gift Card,3,0.27,Horror
18,Male,Premium,0.72,47,Oceania,TV,17.99,1,Crypto,3,0.01,Documentary
65,Other,Premium,9.71,47,Africa,Desktop,17.99,0,PayPal,4,0.2,Documentary
33,Male,Premium,32.7,47,Asia,TV,17.99,0,Debit Card,2,0.68,Comedy
61,Female,Basic,4.18,47,South America,Laptop,8.99,1,Debit Card,2,0.09,Drama
69,Male,Basic,1.07,47,Europe,Mobile,8.99,1,PayPal,2,0.02,Action
46,Male,Basic,14.86,47,South America,TV,8.99,1,PayPal,4,0.31,Romance
39,Male,Standard,4.19,47,Europe,Laptop,13.99,1,Crypto,2,0.09,Horror
36,Other,Standard,31.46,47,Oceania,Desktop,13.99,0,PayPal,3,0.66,Comedy
24,Other,Premium,5.54,47,Africa,Tablet,17.99,0,PayPal,5,0.12,Documentary
68,Other,Basic,2.39,47,Oceania,Mobile,8.99,1,Credit Card,5,0.05,Sci-Fi
68,Female,Premium,8.28,47,Europe,Laptop,17.99,1,Debit Card,1,0.17,Romance
34,Female,Standard,11.95,47,South America,Laptop,13.99,0,Debit Card,5,0.25,Comedy
67,Male,Standard,1.71,47,Asia,Tablet,13.99,1,Crypto,2,0.04,Romance
62,Male,Basic,12.33,47,South America,Desktop,8.99,1,Gift Card,1,0.26,Action
36,Other,Premium,41.02,47,Europe,TV,17.99,0,Debit Card,3,0.85,Drama
39,Male,Basic,22.24,47,North America,Laptop,8.99,1,Debit Card,3,0.46,Action
25,Male,Premium,13.12,47,Asia,Mobile,17.99,1,Crypto,5,0.27,Drama
30,Male,Standard,13.25,47,Asia,Laptop,13.99,0,Credit Card,4,0.28,Drama
44,Other,Basic,14.91,47,Europe,Desktop,8.99,1,Debit Card,5,0.31,Horror
37,Male,Premium,10.86,47,Africa,Desktop,17.99,1,Crypto,3,0.23,Romance
23,Other,Basic,18.23,47,Asia,Tablet,8.99,1,Debit Card,4,0.38,Romance
67,Male,Basic,6.47,47,Europe,TV,8.99,1,PayPal,2,0.13,Sci-Fi
62,Female,Basic,6.67,47,North America,TV,8.99,1,Gift Card,2,0.14,Documentary
35,Female,Premium,8.44,47,Asia,Laptop,17.99,1,Crypto,4,0.18,Sci-Fi
27,Other,Premium,5.05,47,South America,Tablet,17.99,1,Crypto,5,0.11,Romance
21,Female,Premium,34.18,47,Europe,Mobile,17.99,0,Gift Card,1,0.71,Comedy
41,Other,Basic,48.84,47,Asia,Tablet,8.99,0,PayPal,4,1.02,Romance
18,Other,Premium,4.12,47,Europe,Mobile,17.99,1,Debit Card,3,0.09,Romance
69,Other,Basic,3.12,47,South America,Mobile,8.99,1,Crypto,3,0.07,Documentary
62,Male,Basic,22.77,47,South America,Mobile,8.99,1,Crypto,5,0.47,Documentary
44,Male,Standard,15.75,47,Asia,Desktop,13.99,1,Gift Card,4,0.33,Comedy
43,Female,Basic,11.02,47,Oceania,TV,8.99,1,Crypto,4,0.23,Romance
46,Other,Basic,19.72,47,Oceania,Desktop,8.99,1,Credit Card,1,0.41,Horror
45,Male,Basic,4.59,47,Asia,Laptop,8.99,1,Gift Card,1,0.1,Sci-Fi
33,Other,Basic,40.05,47,Europe,Tablet,8.99,0,Crypto,5,0.83,Horror
69,Other,Standard,31.16,47,Asia,Mobile,13.99,0,Debit Card,5,0.65,Documentary
43,Female,Premium,12.51,47,Oceania,TV,17.99,1,Credit Card,1,0.26,Action
25,Other,Premium,48.76,47,North America,Laptop,17.99,0,Crypto,1,1.02,Romance
28,Female,Premium,16.69,47,South America,Mobile,17.99,1,Debit Card,3,0.35,Romance
36,Other,Standard,22.9,47,South America,Desktop,13.99,0,Crypto,2,0.48,Documentary
20,Male,Basic,17.03,47,Europe,Mobile,8.99,1,Credit Card,2,0.35,Documentary
50,Female,Standard,5.02,47,Africa,Mobile,13.99,1,Crypto,3,0.1,Horror
51,Female,Standard,5.79,47,South America,Mobile,13.99,1,Debit Card,2,0.12,Documentary
19,Other,Basic,1.23,47,Asia,Mobile,8.99,1,Debit Card,4,0.03,Sci-Fi
36,Female,Standard,9.16,47,South America,Desktop,13.99,1,Crypto,5,0.19,Action
28,Female,Basic,12.82,47,North America,Tablet,8.99,1,Credit Card,1,0.27,Action
69,Male,Standard,17.01,47,South America,Laptop,13.99,1,Crypto,2,0.35,Drama
62,Other,Premium,4.31,47,Asia,Mobile,17.99,1,Debit Card,5,0.09,Action
58,Male,Premium,23.87,47,Oceania,Desktop,17.99,0,Crypto,2,0.5,Drama
69,Male,Premium,9.07,47,Africa,Desktop,17.99,0,PayPal,5,0.19,Comedy
70,Other,Standard,21.33,47,Europe,Tablet,13.99,0,Debit Card,1,0.44,Sci-Fi
44,Male,Basic,0.6,47,Africa,Desktop,8.99,1,PayPal,5,0.01,Comedy
48,Female,Basic,22.06,47,Africa,Desktop,8.99,1,Crypto,1,0.46,Sci-Fi
21,Male,Basic,21.57,47,North America,Mobile,8.99,1,Debit Card,3,0.45,Comedy
29,Female,Basic,1.77,47,Oceania,Laptop,8.99,1,Credit Card,3,0.04,Documentary
49,Other,Basic,25.4,47,North America,Laptop,8.99,0,Crypto,4,0.53,Documentary
69,Female,Standard,6.08,47,Africa,Tablet,13.99,1,PayPal,3,0.13,Horror
66,Female,Basic,6.93,47,South America,Tablet,8.99,1,PayPal,3,0.14,Sci-Fi
44,Other,Premium,46.8,46,Oceania,Mobile,17.99,0,Crypto,4,1.0,Romance
46,Other,Standard,0.96,46,Oceania,Desktop,13.99,1,PayPal,4,0.02,Sci-Fi
60,Other,Basic,9.71,46,North America,Tablet,8.99,1,Debit Card,5,0.21,Action
40,Male,Premium,1.85,46,North America,Mobile,17.99,1,Crypto,1,0.04,Action
35,Female,Basic,21.25,46,Oceania,Desktop,8.99,1,Credit Card,3,0.45,Drama
52,Other,Basic,10.08,46,Oceania,Laptop,8.99,1,Crypto,5,0.21,Sci-Fi
18,Female,Basic,1.82,46,South America,Tablet,8.99,1,Credit Card,3,0.04,Romance
36,Female,Premium,3.85,46,North America,Tablet,17.99,1,PayPal,2,0.08,Horror
20,Other,Standard,31.73,46,Africa,Tablet,13.99,0,Credit Card,1,0.68,Drama
45,Male,Basic,1.92,46,North America,TV,8.99,1,Debit Card,4,0.04,Drama
38,Other,Standard,29.16,46,North America,Tablet,13.99,0,Crypto,5,0.62,Drama
45,Male,Standard,9.87,46,Europe,Desktop,13.99,0,Debit Card,4,0.21,Comedy
37,Male,Standard,5.43,46,Africa,TV,13.99,0,PayPal,5,0.12,Documentary
27,Male,Standard,6.49,46,South America,Laptop,13.99,1,Debit Card,3,0.14,Drama
63,Male,Basic,0.75,46,Asia,Tablet,8.99,1,Gift Card,3,0.02,Horror
53,Female,Basic,2.6,46,Europe,Desktop,8.99,1,Gift Card,5,0.06,Sci-Fi
70,Other,Premium,42.5,46,Europe,Laptop,17.99,0,Credit Card,2,0.9,Drama
70,Male,Basic,1.35,46,Oceania,Mobile,8.99,1,Gift Card,5,0.03,Comedy
62,Other,Standard,36.03,46,North America,Mobile,13.99,0,Gift Card,2,0.77,Documentary
51,Male,Premium,10.86,46,Europe,Mobile,17.99,0,Credit Card,4,0.23,Sci-Fi
63,Female,Premium,7.04,46,Europe,Mobile,17.99,1,Gift Card,4,0.15,Romance
65,Male,Standard,4.3,46,Africa,Mobile,13.99,1,PayPal,3,0.09,Comedy
28,Male,Premium,16.17,46,Africa,Laptop,17.99,1,Crypto,4,0.34,Horror
62,Other,Basic,1.31,46,Asia,Desktop,8.99,1,Crypto,2,0.03,Sci-Fi
52,Other,Basic,2.11,46,Asia,Mobile,8.99,1,PayPal,5,0.04,Action
62,Female,Premium,10.68,46,South America,Tablet,17.99,1,Crypto,1,0.23,Documentary
49,Female,Basic,2.9,46,Asia,Mobile,8.99,1,Debit Card,2,0.06,Horror
21,Female,Standard,12.52,46,Africa,Laptop,13.99,1,Crypto,5,0.27,Horror
18,Male,Basic,10.17,46,Europe,Mobile,8.99,1,Debit Card,1,0.22,Drama
60,Male,Premium,6.91,46,North America,Tablet,17.99,1,Debit Card,1,0.15,Action
31,Male,Basic,1.04,46,South America,TV,8.99,1,PayPal,1,0.02,Romance
53,Female,Standard,2.34,46,Asia,Desktop,13.99,1,PayPal,1,0.05,Romance
35,Male,Basic,16.65,46,Asia,TV,8.99,1,Crypto,3,0.35,Romance
61,Female,Standard,16.83,46,South America,Mobile,13.99,0,PayPal,5,0.36,Romance
33,Other,Basic,24.5,46,Africa,TV,8.99,0,Credit Card,3,0.52,Sci-Fi
21,Female,Standard,8.6,46,Europe,Mobile,13.99,0,PayPal,4,0.18,Action
23,Other,Premium,11.18,46,Asia,Tablet,17.99,0,Debit Card,4,0.24,Action
58,Female,Basic,30.85,46,North America,Mobile,8.99,0,Debit Card,5,0.66,Action
20,Female,Basic,1.27,46,Asia,Desktop,8.99,1,PayPal,1,0.03,Horror
22,Other,Premium,17.85,46,South America,TV,17.99,1,PayPal,2,0.38,Romance
42,Female,Standard,4.16,46,Asia,Laptop,13.99,1,Debit Card,5,0.09,Horror
27,Other,Basic,8.88,46,Asia,TV,8.99,1,Debit Card,2,0.19,Action
51,Male,Premium,3.41,46,Asia,Desktop,17.99,1,Gift Card,2,0.07,Comedy
63,Female,Premium,9.84,46,South America,Mobile,17.99,1,PayPal,2,0.21,Romance
24,Female,Premium,0.98,46,Europe,Laptop,17.99,1,Debit Card,4,0.02,Romance
47,Male,Standard,13.37,46,Asia,Mobile,13.99,1,Crypto,3,0.28,Sci-Fi
49,Other,Basic,1.17,46,South America,Laptop,8.99,1,Debit Card,1,0.02,Romance
18,Female,Basic,1.97,46,South America,TV,8.99,1,Crypto,2,0.04,Action
57,Male,Standard,14.87,46,North America,Tablet,13.99,0,Debit Card,4,0.32,Romance
44,Male,Premium,20.32,46,Oceania,Laptop,17.99,0,Debit Card,3,0.43,Horror
31,Other,Standard,9.9,46,Asia,Laptop,13.99,0,PayPal,5,0.21,Action
66,Other,Standard,29.93,46,Africa,Mobile,13.99,0,Credit Card,5,0.64,Sci-Fi
28,Male,Premium,8.75,46,Asia,Desktop,17.99,1,Credit Card,3,0.19,Comedy
57,Male,Premium,24.49,46,Oceania,TV,17.99,0,Gift Card,4,0.52,Action
69,Male,Basic,7.66,46,Africa,TV,8.99,1,PayPal,3,0.16,Horror
47,Female,Basic,4.69,46,Europe,Laptop,8.99,1,Crypto,2,0.1,Sci-Fi
37,Other,Basic,3.17,46,Africa,Mobile,8.99,1,PayPal,1,0.07,Drama
37,Other,Basic,24.82,46,North America,TV,8.99,0,Crypto,2,0.53,Romance
51,Other,Standard,0.73,46,North America,Laptop,13.99,1,Crypto,5,0.02,Documentary
29,Female,Basic,1.88,46,Asia,Desktop,8.99,1,Crypto,4,0.04,Sci-Fi
35,Other,Basic,10.43,46,Oceania,Mobile,8.99,1,Credit Card,4,0.22,Sci-Fi
57,Male,Premium,7.79,46,Europe,TV,17.99,1,Crypto,5,0.17,Documentary
33,Female,Basic,6.73,46,South America,Desktop,8.99,1,Credit Card,2,0.14,Drama
46,Female,Standard,41.63,46,South America,Tablet,13.99,0,Debit Card,4,0.89,Comedy
23,Female,Standard,2.28,46,Oceania,Tablet,13.99,1,PayPal,1,0.05,Horror
36,Other,Premium,25.4,46,Oceania,Laptop,17.99,0,Debit Card,5,0.54,Documentary
55,Male,Basic,12.56,46,Asia,Laptop,8.99,1,PayPal,1,0.27,Horror
67,Male,Standard,5.35,46,Africa,TV,13.99,1,Crypto,1,0.11,Sci-Fi
53,Other,Basic,5.96,46,South America,Tablet,8.99,1,Credit Card,1,0.13,Drama
18,Female,Basic,4.37,46,Europe,TV,8.99,1,PayPal,1,0.09,Action
30,Male,Standard,4.62,46,Europe,Laptop,13.99,1,PayPal,3,0.1,Action
70,Other,Basic,18.36,46,North America,Laptop,8.99,1,Gift Card,2,0.39,Horror
44,Female,Premium,7.59,46,Asia,TV,17.99,1,PayPal,2,0.16,Romance
41,Female,Standard,2.97,46,North America,Tablet,13.99,1,Credit Card,1,0.06,Horror
63,Male,Basic,6.79,46,Asia,Tablet,8.99,1,Credit Card,1,0.14,Comedy
64,Other,Basic,4.8,46,Oceania,Laptop,8.99,1,Credit Card,1,0.1,Romance
37,Male,Standard,13.86,46,South America,Laptop,13.99,1,Gift Card,3,0.29,Documentary
43,Other,Premium,4.17,46,South America,Mobile,17.99,1,Credit Card,1,0.09,Comedy
29,Male,Basic,13.0,46,Oceania,Tablet,8.99,1,Credit Card,4,0.28,Drama
69,Female,Basic,4.81,46,North America,Laptop,8.99,1,Debit Card,3,0.1,Action
49,Female,Premium,2.74,46,Asia,TV,17.99,1,Credit Card,5,0.06,Horror
58,Other,Basic,6.47,46,Africa,Tablet,8.99,1,Crypto,1,0.14,Horror
70,Other,Standard,8.7,46,Asia,Mobile,13.99,1,Credit Card,3,0.19,Action
33,Male,Standard,2.31,46,Asia,Tablet,13.99,1,Credit Card,1,0.05,Sci-Fi
31,Other,Basic,7.64,46,North America,TV,8.99,1,Credit Card,4,0.16,Drama
28,Male,Basic,9.85,46,North America,Desktop,8.99,1,Gift Card,5,0.21,Drama
18,Female,Standard,6.99,46,Africa,Desktop,13.99,1,Crypto,5,0.15,Comedy
67,Female,Premium,15.45,46,Africa,Desktop,17.99,1,Gift Card,5,0.33,Comedy
31,Other,Basic,2.36,46,North America,TV,8.99,1,Credit Card,2,0.05,Romance
26,Female,Standard,20.2,46,North America,Desktop,13.99,0,Crypto,5,0.43,Sci-Fi
31,Female,Basic,9.44,46,Asia,Tablet,8.99,1,PayPal,2,0.2,Action
55,Male,Premium,1.08,46,Europe,Tablet,17.99,1,Gift Card,3,0.02,Action
27,Female,Standard,3.4,46,Africa,Laptop,13.99,1,PayPal,1,0.07,Action
39,Other,Premium,2.99,46,Europe,Tablet,17.99,1,Crypto,4,0.06,Romance
48,Male,Standard,6.71,46,North America,Tablet,13.99,1,PayPal,2,0.14,Drama
45,Other,Basic,10.01,46,Asia,Mobile,8.99,1,PayPal,3,0.21,Comedy
64,Female,Basic,6.74,46,North America,Tablet,8.99,1,Credit Card,5,0.14,Documentary
40,Other,Standard,9.41,46,Africa,TV,13.99,1,Crypto,3,0.2,Drama
26,Female,Premium,3.87,45,Asia,TV,17.99,1,Gift Card,2,0.08,Documentary
55,Male,Premium,0.44,45,South America,Desktop,17.99,1,Debit Card,1,0.01,Sci-Fi
18,Male,Basic,29.27,45,Asia,Laptop,8.99,1,Crypto,1,0.64,Sci-Fi
36,Other,Premium,8.7,45,South America,Mobile,17.99,0,PayPal,4,0.19,Drama
21,Female,Standard,13.77,45,South America,Laptop,13.99,1,PayPal,1,0.3,Horror
60,Female,Standard,19.36,45,South America,Desktop,13.99,1,Debit Card,2,0.42,Drama
46,Male,Standard,12.26,45,Africa,Tablet,13.99,1,PayPal,3,0.27,Documentary
52,Male,Premium,2.73,45,North America,TV,17.99,1,Crypto,5,0.06,Horror
27,Other,Standard,22.68,45,North America,Laptop,13.99,0,Crypto,3,0.49,Sci-Fi
35,Other,Premium,14.56,45,Oceania,TV,17.99,1,Crypto,3,0.32,Romance
54,Male,Basic,20.0,45,Europe,Desktop,8.99,1,Credit Card,2,0.43,Romance
24,Other,Premium,18.31,45,North America,Laptop,17.99,1,Debit Card,1,0.4,Sci-Fi
34,Male,Premium,12.82,45,North America,Mobile,17.99,1,PayPal,2,0.28,Romance
55,Other,Basic,6.2,45,Asia,Laptop,8.99,1,Crypto,4,0.13,Romance
52,Other,Premium,1.42,45,North America,Tablet,17.99,1,PayPal,5,0.03,Horror
24,Female,Standard,1.68,45,Asia,Mobile,13.99,1,Credit Card,3,0.04,Comedy
60,Other,Premium,15.16,45,Europe,Laptop,17.99,1,Credit Card,2,0.33,Documentary
32,Other,Premium,45.98,45,Asia,Desktop,17.99,0,Crypto,1,1.0,Comedy
35,Male,Basic,22.39,45,Europe,Mobile,8.99,1,Gift Card,1,0.49,Sci-Fi
36,Female,Premium,13.32,45,South America,Mobile,17.99,1,Credit Card,2,0.29,Documentary
19,Other,Premium,3.81,45,Oceania,TV,17.99,1,Debit Card,3,0.08,Documentary
46,Male,Standard,18.14,45,Europe,Desktop,13.99,1,Credit Card,2,0.39,Sci-Fi
52,Male,Premium,45.18,45,Africa,TV,17.99,0,Gift Card,5,0.98,Action
39,Female,Basic,1.28,45,Africa,TV,8.99,1,Gift Card,5,0.03,Horror
67,Male,Premium,27.23,45,Oceania,Mobile,17.99,0,PayPal,2,0.59,Documentary
18,Other,Basic,2.48,45,Africa,Laptop,8.99,1,Gift Card,2,0.05,Horror
43,Other,Standard,2.08,45,Asia,TV,13.99,1,Debit Card,3,0.05,Action
30,Other,Standard,7.51,45,Europe,Tablet,13.99,1,Crypto,3,0.16,Horror
37,Female,Premium,0.83,45,Europe,TV,17.99,1,Debit Card,4,0.02,Documentary
32,Male,Premium,4.11,45,Asia,Laptop,17.99,1,Credit Card,5,0.09,Action
42,Male,Premium,16.37,45,Asia,Desktop,17.99,0,Debit Card,4,0.36,Comedy
48,Male,Basic,13.29,45,Oceania,Tablet,8.99,1,Debit Card,2,0.29,Romance
48,Male,Premium,12.66,45,Oceania,TV,17.99,1,PayPal,1,0.28,Documentary
18,Other,Standard,3.54,45,Oceania,Mobile,13.99,1,Debit Card,5,0.08,Horror
63,Other,Basic,14.16,45,Europe,Laptop,8.99,1,Credit Card,4,0.31,Romance
38,Other,Basic,10.9,45,South America,Tablet,8.99,1,Credit Card,4,0.24,Sci-Fi
20,Male,Basic,1.98,45,North America,Desktop,8.99,1,PayPal,4,0.04,Romance
25,Male,Standard,3.84,45,Africa,Mobile,13.99,1,Debit Card,5,0.08,Drama
61,Male,Standard,13.1,45,South America,Desktop,13.99,0,Credit Card,4,0.28,Comedy
57,Other,Standard,9.9,45,North America,Mobile,13.99,0,Debit Card,4,0.22,Documentary
68,Male,Basic,5.26,45,Asia,Desktop,8.99,1,Gift Card,1,0.11,Action
61,Other,Standard,4.69,45,Asia,Mobile,13.99,1,Crypto,3,0.1,Horror
62,Female,Premium,4.34,45,Africa,Desktop,17.99,1,Gift Card,3,0.09,Drama
22,Male,Basic,20.87,45,Oceania,Tablet,8.99,1,PayPal,1,0.45,Drama
55,Female,Premium,41.03,45,Africa,Laptop,17.99,0,Debit Card,3,0.89,Documentary
23,Female,Basic,3.03,45,Africa,Laptop,8.99,1,Debit Card,3,0.07,Drama
26,Male,Standard,8.43,45,North America,Laptop,13.99,0,Debit Card,5,0.18,Comedy
65,Male,Standard,4.05,45,Asia,Mobile,13.99,1,Gift Card,4,0.09,Sci-Fi
39,Other,Basic,9.89,45,Africa,Mobile,8.99,1,Gift Card,4,0.22,Documentary
63,Other,Standard,3.13,45,North America,Laptop,13.99,1,Gift Card,2,0.07,Sci-Fi
54,Male,Basic,14.18,45,Africa,Mobile,8.99,1,PayPal,5,0.31,Documentary
37,Other,Basic,3.68,45,Africa,Laptop,8.99,1,Credit Card,3,0.08,Sci-Fi
41,Male,Standard,9.19,45,North America,Laptop,13.99,1,PayPal,2,0.2,Drama
36,Female,Standard,11.94,45,Europe,Tablet,13.99,1,PayPal,2,0.26,Comedy
58,Female,Basic,21.67,45,Europe,TV,8.99,0,Debit Card,4,0.47,Sci-Fi
62,Other,Standard,7.36,45,Africa,Laptop,13.99,1,PayPal,2,0.16,Horror
31,Other,Basic,7.46,45,Oceania,Mobile,8.99,1,Credit Card,2,0.16,Action
20,Male,Premium,6.94,45,South America,Mobile,17.99,1,Credit Card,1,0.15,Comedy
49,Other,Basic,0.59,45,Europe,TV,8.99,1,Gift Card,2,0.01,Sci-Fi
28,Male,Standard,2.6,45,Europe,Laptop,13.99,1,Credit Card,2,0.06,Sci-Fi
22,Female,Basic,11.96,45,Europe,Mobile,8.99,1,PayPal,2,0.26,Action
25,Female,Basic,5.78,45,Europe,Tablet,8.99,1,Credit Card,4,0.13,Sci-Fi
60,Other,Premium,9.22,45,Oceania,Desktop,17.99,1,Crypto,2,0.2,Documentary
45,Male,Basic,0.29,45,Oceania,Tablet,8.99,1,Debit Card,2,0.01,Documentary
52,Other,Standard,8.61,45,North America,Mobile,13.99,1,Crypto,3,0.19,Horror
29,Female,Basic,0.39,45,Africa,TV,8.99,1,Debit Card,5,0.01,Comedy
62,Male,Standard,27.16,45,Europe,Desktop,13.99,0,Credit Card,2,0.59,Comedy
56,Other,Premium,3.39,45,Oceania,Tablet,17.99,1,Debit Card,3,0.07,Drama
35,Male,Standard,11.93,45,Europe,Desktop,13.99,1,Gift Card,1,0.26,Documentary
27,Other,Standard,20.06,45,Europe,Laptop,13.99,0,Debit Card,4,0.44,Action
55,Other,Standard,3.19,45,South America,Mobile,13.99,1,Gift Card,2,0.07,Comedy
65,Male,Basic,4.85,45,Africa,Laptop,8.99,1,Crypto,4,0.11,Romance
69,Other,Premium,32.54,45,South America,Tablet,17.99,0,Crypto,4,0.71,Documentary
42,Other,Standard,3.69,45,Africa,Tablet,13.99,1,Gift Card,2,0.08,Horror
62,Other,Basic,18.42,45,North America,Desktop,8.99,1,Debit Card,3,0.4,Documentary
32,Female,Standard,1.7,45,Africa,Mobile,13.99,1,Gift Card,5,0.04,Comedy
33,Male,Basic,21.02,45,Asia,Desktop,8.99,1,Gift Card,1,0.46,Drama
45,Female,Premium,17.83,45,Europe,TV,17.99,1,Debit Card,1,0.39,Drama
30,Female,Premium,3.55,45,South America,Desktop,17.99,1,Gift Card,3,0.08,Romance
23,Female,Premium,5.81,45,Asia,Laptop,17.99,1,Crypto,2,0.13,Comedy
20,Male,Standard,13.57,45,Oceania,Mobile,13.99,1,PayPal,1,0.29,Sci-Fi
18,Male,Basic,4.91,44,Africa,Tablet,8.99,1,Gift Card,1,0.11,Romance
18,Female,Standard,2.14,44,North America,Desktop,13.99,1,Gift Card,3,0.05,Comedy
57,Other,Basic,9.88,44,Europe,Mobile,8.99,1,Debit Card,3,0.22,Action
49,Other,Basic,3.07,44,South America,Tablet,8.99,1,Crypto,1,0.07,Romance
29,Other,Standard,7.29,44,North America,Desktop,13.99,1,Gift Card,3,0.16,Romance
41,Male,Premium,10.81,44,South America,Tablet,17.99,1,Gift Card,3,0.24,Documentary
58,Male,Standard,10.77,44,Oceania,TV,13.99,1,PayPal,1,0.24,Romance
36,Female,Basic,14.33,44,South America,Laptop,8.99,1,Gift Card,2,0.32,Drama
68,Male,Premium,2.34,44,Oceania,Laptop,17.99,1,Gift Card,5,0.05,Drama
54,Male,Basic,14.95,44,Europe,Desktop,8.99,1,Debit Card,1,0.33,Horror
68,Other,Premium,13.82,44,Oceania,TV,17.99,1,Gift Card,4,0.31,Comedy
41,Other,Basic,11.39,44,South America,Mobile,8.99,1,Gift Card,3,0.25,Romance
67,Female,Basic,19.58,44,Europe,Tablet,8.99,1,Debit Card,3,0.44,Romance
30,Other,Basic,9.28,44,North America,Tablet,8.99,1,PayPal,4,0.21,Action
50,Other,Premium,1.21,44,Europe,Tablet,17.99,1,Credit Card,1,0.03,Action
45,Female,Premium,3.91,44,Africa,Desktop,17.99,1,Credit Card,3,0.09,Comedy
30,Male,Premium,13.28,44,South America,Mobile,17.99,0,PayPal,4,0.3,Romance
55,Male,Basic,2.74,44,South America,Laptop,8.99,1,Credit Card,4,0.06,Documentary
66,Female,Basic,1.29,44,Oceania,Tablet,8.99,1,PayPal,3,0.03,Romance
28,Male,Premium,9.22,44,Europe,Desktop,17.99,1,Credit Card,3,0.2,Drama
67,Female,Basic,6.88,44,Africa,Laptop,8.99,1,Gift Card,4,0.15,Horror
59,Other,Basic,0.27,44,North America,Laptop,8.99,1,PayPal,5,0.01,Drama
21,Male,Basic,8.58,44,South America,TV,8.99,1,Crypto,2,0.19,Sci-Fi
53,Other,Basic,11.01,44,Europe,Desktop,8.99,1,Credit Card,1,0.24,Sci-Fi
24,Male,Standard,19.5,44,Africa,Desktop,13.99,1,Crypto,5,0.43,Sci-Fi
59,Other,Standard,11.65,44,Asia,Mobile,13.99,1,Crypto,1,0.26,Romance
50,Other,Basic,1.11,44,North America,Laptop,8.99,1,PayPal,5,0.02,Romance
42,Male,Premium,1.91,44,Europe,Mobile,17.99,1,Crypto,1,0.04,Action
40,Female,Basic,7.02,44,Africa,Tablet,8.99,1,Gift Card,4,0.16,Horror
50,Other,Premium,27.56,44,Africa,TV,17.99,0,Gift Card,4,0.61,Comedy
46,Male,Basic,13.5,44,North America,Laptop,8.99,1,Debit Card,1,0.3,Drama
65,Other,Basic,4.92,44,Oceania,Tablet,8.99,1,Crypto,5,0.11,Comedy
56,Male,Premium,14.15,44,Africa,Mobile,17.99,1,Crypto,3,0.31,Horror
32,Other,Premium,14.0,44,Europe,Laptop,17.99,1,Debit Card,1,0.31,Sci-Fi
31,Other,Premium,15.41,44,North America,Desktop,17.99,1,PayPal,2,0.34,Sci-Fi
35,Other,Premium,14.46,44,North America,Tablet,17.99,1,Debit Card,1,0.32,Action
26,Male,Standard,41.97,44,South America,Desktop,13.99,0,Gift Card,2,0.93,Romance
22,Female,Standard,2.14,44,Oceania,Laptop,13.99,1,Crypto,4,0.05,Sci-Fi
51,Female,Standard,4.35,44,Oceania,Laptop,13.99,1,Gift Card,1,0.1,Sci-Fi
66,Other,Standard,0.76,44,Europe,Tablet,13.99,1,Gift Card,2,0.02,Action
34,Female,Standard,4.06,44,Europe,Tablet,13.99,1,PayPal,1,0.09,Drama
44,Female,Standard,62.82,44,Africa,Desktop,13.99,0,Credit Card,4,1.4,Sci-Fi
39,Male,Standard,6.8,44,Africa,Desktop,13.99,1,Crypto,3,0.15,Romance
